city,location
3089,Point(-67.811666666 -9.978055555)
3090,Point(142.733333333 46.95)
3091,Point(104.09656 26.23124)
3092,Point(11.393333333 47.268333333)
3093,Point(70.133333333 41.016666666)
3094,Point(-48.882777777 -1.717777777)
3095,Point(-1.616666666 6.683333333)
3096,Point(-58.583333333 -34.75)
3097,Point(30.926944444 29.936111111)
3098,Point(108.05 12.666666666)
3099,Point(119.623611111 -4.016666666)
3100,Point(-49.065833333 -26.918888888)
3101,Point(-104.9 21.5)
3102,Point(-69.681583333 11.395)
3103,Point(9.1775 48.776111111)
3104,Point(-37.125833333 -10.855)
3105,Point(-67.461111111 10.1875)
3106,Point(139.593611111 35.797222222)
3107,Point(-121.872777777 37.304166666)
3108,Point(128.183333333 41.4)
3109,Point(133.181166666 33.919555555)
3110,Point(43.116666666 36.366666666)
3111,Point(21.142777777 55.7075)
3112,Point(43.966666666 26.333333333)
3113,Point(-94.126666666 30.08)
3114,Point(113.88515 35.29917)
3115,Point(119.010278 25.439444)
3116,Point(-81.517777777 41.073055555)
3117,Point(121.466666666 31.166666666)
3118,Point(-6.06 33.81)
3119,Point(118.31148 32.30621)
3120,Point(-45.461666666 -22.923888888)
3121,Point(118.8763 28.95445)
3122,Point(14.433333333 27.033333333)
3123,Point(118.3425 35.060555555)
3124,Point(111.47247 27.24176)
3125,Point(34.766666666 32.016666666)
3126,Point(83.012777777 25.318888888)
3127,Point(111.13545 37.52028)
3128,Point(27.516666666 40.983333333)
3129,Point(45.818888888 32.514722222)
3130,Point(42.18484 37.33024)
3131,Point(78.55 28.58)
3132,Point(139.390833333 35.446388888)
3133,Point(-75.611666666 1.614166666)
3134,Point(100.220833333 26.880833333)
3135,Point(-54.5875 -25.54)
3136,Point(-46.256388888 -23.993611111)
3137,Point(28.835277777 47.022777777)
3138,Point(56.25 27.2)
3139,Point(-58.583333333 -34.7)
3140,Point(77.536011111 28.496152777)
3141,Point(11.096561111 43.880813888)
3142,Point(-171.833333333 -13.833333333)
3143,Point(-46.884166666 -23.186388888)
3144,Point(-89.990416666 14.637861111)
3145,Point(-44.883888888 -20.138888888)
3146,Point(97.95 4.466666666)
3147,Point(-110.945833333 31.318611111)
3148,Point(116.903055555 -1.148888888)
3149,Point(105.57373 30.50984)
3150,Point(27.416666666 38.633333333)
3151,Point(25.4 -33.75)
3152,Point(140.883333333 37.033333333)
3153,Point(-70.216666666 8.633333333)
3154,Point(-2.205833333 49.713333333)
3155,Point(-48.509444444 -25.520833333)
3156,Point(76.566666666 28.9)
3157,Point(-96.8131 33.1414)
3158,Point(54.48 36.83)
3159,Point(151.2 -33.866666666)
3160,Point(-34.980833333 -8.021944444)
3161,Point(8.213888888 53.143888888)
3162,Point(133.048611111 35.468055555)
3163,Point(87.323653 22.330239)
3164,Point(29.233333333 53.15)
3165,Point(37.288215 41.127057)
3166,Point(-47.95 -16.252777777)
3167,Point(-43.863611111 -16.732222222)
3168,Point(128.911 40.458)
3169,Point(104.016666666 1.067777777)
3170,Point(39.476944444 13.496944444)
3171,Point(121.144444444 22.758333333)
3172,Point(-42.530833333 -22.281944444)
3173,Point(111.50865 36.08121)
3174,Point(-50.325833333 -27.815833333)
3175,Point(3.877230555 43.610919444)
3176,Point(-114.981388888 36.031666666)
3177,Point(47.25 56.133333333)
3178,Point(1.222777777 6.131944444)
3179,Point(-69.577777777 9.928055555)
3180,Point(26.35116 -29.15627)
3181,Point(-80.843333333 35.226944444)
3182,Point(-121.486111111 38.575277777)
3183,Point(-175.208333333 -21.134722222)
3184,Point(72.36 34.771666666)
3185,Point(139.330555555 36.405277777)
3186,Point(-41.786944444 -22.370833333)
3187,Point(20.066666666 32.116666666)
3188,Point(-117.91 33.67)
3189,Point(57.5 -20.166666666)
3190,Point(117.35312 32.93537)
3191,Point(144.75 13.483333333)
3192,Point(-48.175833333 -21.793888888)
3193,Point(36.887222222 -17.876388888)
3194,Point(88.32 22.79)
3195,Point(3.4 6.45)
3196,Point(71.433333333 51.133333333)
3197,Point(118.34 5.03)
3198,Point(127.214166666 37.636666666)
3199,Point(-5.803888888 35.776666666)
3200,Point(104.764444444 -2.983333333)
3201,Point(44.416666666 33.35)
3202,Point(46.71 24.65)
3203,Point(88.37 22.8)
3204,Point(-34.880833333 -8.053888888)
3205,Point(-56.735833333 -2.627777777)
3206,Point(-79.028888888 -8.111944444)
3207,Point(101.07 4.6)
3208,Point(37.663333333 -6.824166666)
3209,Point(65.341111111 55.440833333)
3210,Point(73.855287 18.519574)
3211,Point(-84.940277777 32.492222222)
3212,Point(8.705 48.895)
3213,Point(65.383333333 40.083333333)
3214,Point(17.250833333 49.593888888)
3215,Point(-49.901944444 -6.067777777)
3216,Point(112.8483 35.49056)
3217,Point(32.716666666 26.166666666)
3218,Point(115.68599 37.73484)
3219,Point(94.35936 29.65973)
3220,Point(52.683333333 36.55)
3221,Point(138.566666666 35.666666666)
3222,Point(30.69556 36.90812)
3223,Point(59.604166666 36.306944444)
3224,Point(11.629166666 52.127777777)
3225,Point(117.66117 24.50932)
3226,Point(9.67 45.695)
3227,Point(-49.672777777 -3.767777777)
3228,Point(139.7525 35.975277777)
3229,Point(-44.302777777 -2.53)
3230,Point(-79.819444444 36.08)
3231,Point(30.34296 53.90894)
3232,Point(104.73847 31.46688)
3233,Point(23.166666666 53.116666666)
3234,Point(45.433333333 35.55)
3235,Point(-49.245 -16.821944444)
3236,Point(-13.2 27.15)
3237,Point(-119.792222222 36.781666666)
3238,Point(128.881111111 35.234166666)
3239,Point(127.084722222 36.203888888)
3240,Point(-8.4292 32.655)
3241,Point(117.633333333 3.3)
3242,Point(128.04002 46.98376)
3243,Point(-100.336378 44.367966)
3244,Point(114.34034 34.79357)
3245,Point(8.65 49.866666666)
3246,Point(15.090138888 32.377777777)
3247,Point(-5.983333333 37.383333333)
3248,Point(-34.905833333 -7.833888888)
3249,Point(-42.818888888 -22.918888888)
3250,Point(88.37 22.64)
3251,Point(-106.088888888 28.635277777)
3252,Point(-85.916666666 12.916666666)
3253,Point(-84.083333333 9.933333333)
3254,Point(130.707777777 32.803055555)
3255,Point(112.62 -7.98)
3256,Point(130.933333333 33.95)
3257,Point(-42.628888888 -19.518888888)
3258,Point(107.0 -6.233333333)
3259,Point(176.166666666 -37.685833333)
3260,Point(-9.166666666 38.833333333)
3261,Point(15.633333333 46.55)
3262,Point(114.924167 27.795)
3263,Point(-5.274166666 6.816111111)
3264,Point(18.676111111 44.538055555)
3265,Point(37.016666666 39.75)
3266,Point(18.87424 50.27006)
3267,Point(99.962971228 8.436256717)
3268,Point(21.25 48.716666666)
3269,Point(102.861666666 -3.296666666)
3270,Point(7.268333333 43.701944444)
3271,Point(18.53188 54.51889)
3272,Point(45.0675 37.548611111)
3273,Point(33.804166666 -1.506944444)
3274,Point(79.916388888 6.9)
3275,Point(-102.296111111 21.880833333)
3276,Point(111.547777777 24.416388888)
3277,Point(139.366666666 35.433333333)
3278,Point(-102.09917 32.005)
3279,Point(-8.5228 33.2342)
3280,Point(-70.18333333 11.71666667)
3281,Point(66.833333333 39.05)
3282,Point(-0.435 39.15)
3283,Point(-9.083333333 38.633333333)
3284,Point(138.676388888 35.161388888)
3285,Point(-78.763055555 21.848055555)
3286,Point(122.09885 30.01619)
3287,Point(-46.940833333 -19.592777777)
3288,Point(23.933333333 54.9)
3289,Point(-110.926388888 32.221666666)
3290,Point(159.95 -9.433333)
3291,Point(51.5475 32.863888888)
3292,Point(153.027777777 -27.467777777)
3293,Point(-58.4 -34.7)
3294,Point(28.041638888 -26.204361111)
3295,Point(74.183333333 32.15)
3296,Point(130.618055555 32.517777777)
3297,Point(-93.7629569 32.5082078)
3298,Point(-96.635 32.906944)
3299,Point(134.683333333 34.816666666)
3300,Point(-4.25 55.86)
3301,Point(9.7 45.05)
3302,Point(130.35845 42.86788)
3303,Point(16.933611111 52.408333333)
3304,Point(135.65 34.816666666)
3305,Point(139.2 36.316666666)
3306,Point(12.201666666 44.416111111)
3307,Point(-43.428888888 -22.781944444)
3308,Point(-69.78 44.310555555)
3309,Point(115.983333333 36.45)
3310,Point(137.733333333 34.716666666)
3311,Point(3.35 7.15)
3312,Point(18.0 53.116666666)
3313,Point(-47.890833333 -22.017777777)
3314,Point(31.262777777 30.719166666)
3315,Point(-49.369722222 -28.6775)
3316,Point(138.233333333 37.15)
3317,Point(-1.404722 50.906944)
3318,Point(-40.630833333 -19.538888888)
3319,Point(-47.931944444 -19.747777777)
3320,Point(139.449722222 36.340277777)
3321,Point(13.74 51.05)
3322,Point(78.119394444 9.919661111)
3323,Point(20.166666666 46.25)
3324,Point(1.443888888 43.604444444)
3325,Point(7.333333333 51.433333333)
3326,Point(127.489722222 36.637222222)
3327,Point(-46.514944444 -18.587138888)
3328,Point(139.446666666 35.548611111)
3329,Point(46.116666666 51.466666666)
3330,Point(12.568333333 44.059444444)
3331,Point(-51.23 -30.032777777)
3332,Point(43.88568 34.1959)
3333,Point(79.966666666 14.433333333)
3334,Point(47.068611111 34.316666666)
3335,Point(127.148888888 35.821944444)
3336,Point(119.416666666 36.0)
3337,Point(-81.103888888 32.050833333)
3338,Point(80.83 24.16)
3339,Point(-81.386666666 28.533611111)
3340,Point(-69.346694444 10.067777777)
3341,Point(21.639166666 47.53)
3342,Point(-94.8031 38.8808)
3343,Point(-91.516666666 14.833333333)
3344,Point(-1.471944444 53.3825)
3345,Point(19.5 42.066666666)
3346,Point(69.140833333 54.862222222)
3347,Point(23.816666666 53.666666666)
3348,Point(22.566666666 51.233333333)
3349,Point(27.561837 53.902246)
3350,Point(-35.262777777 -5.915833333)
3351,Point(73.079 31.418)
3352,Point(73.316944444 28.018055555)
3353,Point(120.133888888 33.393611111)
3354,Point(-5.84229641 43.36341648)
3355,Point(-111.943055555 33.429444444)
3356,Point(-66.933055555 10.6)
3357,Point(-61.741666666 12.044444444)
3358,Point(-118.24368 34.05223)
3359,Point(-98.277777777 26.092222222)
3360,Point(19.483333333 40.45)
3361,Point(81.7333 16.5333)
3362,Point(-87.95 43.05)
3363,Point(139.316666666 35.666666666)
3364,Point(-9.183333333 38.8)
3365,Point(12.040833333 44.2225)
3366,Point(12.083333333 49.016666666)
3367,Point(-96.60972 32.78278)
3368,Point(-54.707777777 -2.442777777)
3369,Point(117.18587 34.26104)
3370,Point(104.3 52.283333333)
3371,Point(121.531944444 25.047777777)
3372,Point(81.6336833 21.2379468)
3373,Point(-46.918888888 -23.603888888)
3374,Point(70.798363888 22.296908333)
3375,Point(29.299 0.1251)
3376,Point(114.875 30.45)
3377,Point(132.755 35.368055555)
3378,Point(-99.8870087 16.8628695)
3379,Point(46.751944444 39.815277777)
3380,Point(123.89173 41.87085)
3381,Point(88.11 22.47)
3382,Point(-84.494722222 38.029722222)
3383,Point(-1.772 52.413)
3384,Point(139.281388888 36.1975)
3385,Point(-106.488611111 31.759166666)
3386,Point(-63.240277777 10.672222222)
3387,Point(36.683333333 -3.366666666)
3388,Point(20.988333333 50.0125)
3389,Point(6.641388888 49.756666666)
3390,Point(28.638333333 44.173333333)
3391,Point(88.34591 22.77687)
3392,Point(-55.896944444 -27.366666666)
3393,Point(28.320555555 37.9125)
3394,Point(-77.20906067 -11.50076008)
3395,Point(45.141666666 36.694444444)
3396,Point(172.6365 -43.530888888)
3397,Point(88.1817594 22.4827548)
3398,Point(18.516333333 4.331305555)
3399,Point(-122.1925 47.614444444)
3400,Point(20.516666666 43.15)
3401,Point(139.366666666 35.566666666)
3402,Point(135.583333333 34.733333333)
3403,Point(-3.8 43.466666666)
3404,Point(69.6 40.85)
3405,Point(139.477444444 35.7285)
3406,Point(-63.571388888 44.647777777)
3407,Point(-40.083888888 -13.857777777)
3408,Point(14.555277777 53.424722222)
3409,Point(117.016389 32.483056)
3410,Point(-97.155833333 31.551388888)
3411,Point(28.883333333 -11.182222222)
3412,Point(-63.18323 9.74569)
3413,Point(126.93006 41.84711)
3414,Point(87.85 25.85)
3415,Point(-1.316666666 34.882777777)
3416,Point(77.95 10.35)
3417,Point(-71.252 -29.9027)
3418,Point(101.77866 36.62386)
3419,Point(-4.026666666 5.336388888)
3420,Point(36.784501356 46.759787424)
3421,Point(-11.183333333 7.883333333)
3422,Point(-70.078333333 10.169166666)
3423,Point(-72.9396 -41.4718)
3424,Point(-5.663888888 40.966666666)
3425,Point(-46.345 -23.528611111)
3426,Point(34.0297 38.3686)
3427,Point(132.565833333 34.249166666)
3428,Point(-61.516666666 10.666666666)
3429,Point(139.4075 35.488611111)
3430,Point(110.283333333 25.266666666)
3431,Point(-84.5467 42.7335)
3432,Point(131.665 32.582222222)
3433,Point(113.05075 23.68425)
3434,Point(128.725 36.565555555)
3435,Point(114.508611111 38.042222222)
